part_number,machine_id,production_date,shift_name,operator_id,material_lot,scheduled_start_timestamp,actual_start_timestamp,end_timestamp,cycle_time_sec,ideal_cycle_time_sec,takt_time_sec,maintenance_performed,maintenance_duration_min,unplanned_downtime_min,downtime_reason,total_downtime_min,tool_id,tool_wear,tool_replaced,machine_deterioration,bore_offset_drift_before_correction_mm,bore_inspected,measured_bore_deviation_mm,offset_correction_performed,bore_offset_correction_mm,bore_offset_after_correction_mm,material_hardness_effect,material_machinability_effect,residual_stress_effect,operator_setup_bias_mm,operator_seating_error,spindle_speed_rpm,feed_rate_mm_rev,coolant_flow_l_min,cutting_force_n,spindle_load_pct,temperature_c,vibration_mm_s,bore_diameter_mm,surface_roughness_um,flatness_mm,burr_height_mm,bore_lsl_mm,bore_usl_mm,roughness_usl_um,flatness_usl_mm,burr_usl_mm,bore_pass,roughness_pass,flatness_pass,burr_pass,first_pass_good,defect_count,defect_type,disposition,good_after_disposition,scrap_unit,rework_unit
3900,CNC-05,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:00:28.698850,2026-07-22 16:00:28.698850,2026-07-22 16:02:04.705191,96.00634127795982,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T003,0.37494352443308065,False,0.1394502205569173,-0.0234247261666042,True,-0.02610086776452647,False,0.0,-0.0234247261666042,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2415.9853116532668,0.1850190461897521,12.207540039408759,425.99242215003045,65.74175701747069,42.719994117208486,2.7683019178251493,24.97211420475841,0.9988692488668068,0.029222648814028914,0.048267853837634316,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3901,CNC-01,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:11:45.067993,2026-07-22 16:11:45.067993,2026-07-22 16:13:21.156984,96.08899070930882,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T003,0.394546450721598,False,0.14980247836466776,-0.015861632587124645,False,,False,0.0,-0.015861632587124645,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2324.057693241653,0.1916397396873744,11.760516716948707,417.2749239537904,63.39137967492905,44.046912553653804,2.9945239912079513,24.98864641441391,1.1767246290525202,0.022523566396257404,0.042712639408667895,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3902,CNC-02,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:34:30.768315,2026-07-22 19:34:30.768315,2026-07-22 19:36:13.189468,102.42115272647963,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T003,0.40561103179993885,False,0.13402893926525206,0.011491382876375364,False,,False,0.0,0.011491382876375364,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2390.804807113015,0.18587434326818664,12.60247641995394,382.26686602681957,60.787993795340334,41.10868955738061,2.482433226386962,25.02106610700119,1.1029648777164798,0.026430641902910973,0.04407489983471574,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3903,CNC-03,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 18:55:58.415697,2026-07-22 18:55:58.415697,2026-07-22 18:57:42.812861,104.39716365907024,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T003,0.4002320876808682,False,0.1628668674404708,-0.00028211962660614474,False,,False,0.0,-0.00028211962660614474,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2344.0918146542176,0.17906911008575788,12.251759826457508,390.6819316840135,63.165627800071,44.968362105373004,2.7225915967159176,24.998248319650262,0.8274904903241572,0.024281340818628996,0.03555693239525239,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3904,CNC-04,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 14:49:01.497031,2026-07-22 14:49:01.497031,2026-07-22 14:50:49.388061,107.89102953236664,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T003,0.4002659586312478,False,0.1180164310715755,-0.0059857225607127295,False,,False,0.0,-0.0059857225607127295,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2333.1063776614346,0.17958687905380444,12.223984145718822,401.273204682697,59.97579642653604,44.05100195090345,2.5045042073365247,24.99221262440614,0.850420291529923,0.02735413298376898,0.0432044505743323,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3905,CNC-05,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:02:04.705191,2026-07-22 16:02:04.705191,2026-07-22 16:03:45.604273,100.89908219158315,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T003,0.37773031026250536,False,0.1396400715547324,-0.02356996673050941,False,,False,0.0,-0.02356996673050941,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2394.9281144892752,0.18723982738828118,12.62002332691676,408.63719931088434,61.79984104334711,42.83658636559768,2.8392104627117822,24.965095542624905,0.995379200899333,0.018005373439976897,0.0410311007821652,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3906,CNC-01,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:13:21.156984,2026-07-22 16:13:21.156984,2026-07-22 16:15:05.390594,104.23360954364446,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T003,0.3964250017958264,False,0.1500253168925479,-0.016220179972335706,False,,False,0.0,-0.016220179972335706,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2348.529234629866,0.1811163499925962,12.26697421528621,388.2434542965951,63.40417355516626,43.77174736733949,2.815070156335941,24.97979835269382,1.0941267090708453,0.006259871671055335,0.05350709632814921,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3907,CNC-02,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:36:13.189468,2026-07-22 19:36:13.189468,2026-07-22 19:37:50.067732,96.87826392938109,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T003,0.40786164717240825,False,0.1342249398644653,0.011820934422828095,False,,False,0.0,0.011820934422828095,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2291.223123299089,0.18631920457570073,12.100925796326951,401.9654730146674,64.98125054969674,44.418066870642896,2.921424867208547,25.012516582662894,0.8915938270575381,0.020461913178369352,0.04468025086154196,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3908,CNC-03,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 18:57:42.812861,2026-07-22 18:57:42.812861,2026-07-22 18:59:41.440731,118.62787014538405,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T003,0.4030477664584045,False,0.16302917606325998,-0.00030684744789722545,False,,False,0.0,-0.00030684744789722545,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2421.872180374344,0.18729815097838035,12.060867046565063,405.6669081428822,63.7386648328053,43.650180499162204,3.026892703399849,24.990894246181455,0.9576794235830762,0.027824088639700817,0.013355710002015169,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3909,CNC-04,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 14:50:49.388061,2026-07-22 14:50:49.388061,2026-07-22 14:52:25.668631,96.28056979415821,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T003,0.4036978376776324,False,0.11818070443840599,-0.005927844850679495,False,,False,0.0,-0.005927844850679495,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2365.2891067247565,0.1867722549393015,11.358725851575315,390.25737772537514,64.8604887678624,44.43398577332563,2.7580798989815882,24.99051396775234,0.8303108943988884,0.020278608801969248,0.04095606675210642,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3910,CNC-05,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:03:45.604273,2026-07-22 16:03:45.604273,2026-07-22 16:05:29.935384,104.33111088746465,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T003,0.3798046528858098,False,0.13985799455815984,-0.02370362103250748,False,,False,0.0,-0.02370362103250748,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2333.70411957917,0.18368965299903803,12.105126440491015,389.5648849415616,67.16843109438241,42.14962649693897,2.791975002102489,24.97233109180814,0.9969080433679631,0.007607977253029759,0.02890150136728212,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3911,CNC-01,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:15:05.390594,2026-07-22 16:15:05.390594,2026-07-22 16:16:44.077596,98.68700245538562,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T003,0.3993105277937402,False,0.1501592989346527,-0.016220169086490818,False,,False,0.0,-0.016220169086490818,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2375.8959993298677,0.18136825351344746,11.639103972055482,402.9210818020232,67.1728202417466,45.357179711487085,3.08298243516724,24.984129385608362,1.1287358919546466,0.01988463595921108,0.038128060234780985,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3912,CNC-02,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:37:50.067732,2026-07-22 19:37:50.067732,2026-07-22 19:39:38.597096,108.52936408950754,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T003,0.41092491808063925,False,0.1343683456655026,0.012240347555976088,False,,False,0.0,0.012240347555976088,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2344.0229975260063,0.18012857912592917,12.09598186558179,407.04691826102606,64.96215218661496,45.94285718470655,2.5803918590802577,25.026167157455518,1.029894124003569,0.01593990193944348,0.038229490442694934,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3913,CNC-03,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 18:59:41.440731,2026-07-22 18:59:41.440731,2026-07-22 19:01:29.044100,107.60336886845425,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T003,0.4050218957178177,False,0.16323134083066948,-0.0003554109737457842,False,,False,0.0,-0.0003554109737457842,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2356.3258927651905,0.18626976043032603,11.98817859602719,408.53351507263295,64.25655705461834,43.67042827248326,2.8079706820343375,24.98931214261917,1.1546826100153826,0.02387735314999635,0.05441806837627297,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3914,CNC-04,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 14:52:25.668631,2026-07-22 14:52:25.668631,2026-07-22 14:54:10.537149,104.86851762472351,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T003,0.4053478806323901,False,0.11831513389665385,-0.005804177360982752,False,,False,0.0,-0.005804177360982752,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2416.1157480563215,0.18885651995974703,12.625721069095297,412.538395635696,59.94757705229694,45.434495278416875,2.5390068710810927,24.998775402942652,0.9822897421398817,0.017569491521282784,0.03834834937814487,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3915,CNC-05,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:05:29.935384,2026-07-22 16:05:29.935384,2026-07-22 16:07:18.899666,108.96428206267007,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T003,0.38183393882248173,False,0.1399670903378924,-0.02427178299028562,False,,False,0.0,-0.02427178299028562,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2352.2311480369763,0.19213080876417382,11.379913433179444,374.4091586892044,58.53807761365495,43.486992134808744,3.004975050830008,24.968756082654696,1.017959777692699,0.024709996024731194,0.053064231230018424,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3916,CNC-01,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:16:44.077596,2026-07-22 16:16:44.077596,2026-07-22 16:18:27.246370,103.16877395086304,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T003,0.4011055190131244,False,0.15040406045028296,-0.01610159495249023,False,,False,0.0,-0.01610159495249023,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2346.0050982581574,0.1814713030657201,11.402302151108547,405.8191303859403,61.74927790771113,46.478454621649824,3.044550427747538,24.984642404416725,1.1716563874702353,0.010641189075152708,0.025662955167368086,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3917,CNC-02,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:39:38.597096,2026-07-22 19:39:38.597096,2026-07-22 19:41:30.689624,112.09252759542775,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T003,0.4135227876936096,False,0.13451633112308678,0.012199477277749657,False,,False,0.0,0.012199477277749657,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2367.546026783199,0.18720301099484982,12.10637607201009,412.9715977419239,64.12056762341324,44.40986599234857,2.8815675427393477,25.031172089190076,0.980879551012124,0.017995190230995647,0.03253970309760638,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3918,CNC-03,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:01:29.044100,2026-07-22 19:01:29.044100,2026-07-22 19:03:20.939964,111.89586427501587,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T003,0.4076374328789558,False,0.16349389138202514,-0.00038389703365743417,False,,False,0.0,-0.00038389703365743417,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2406.165527201198,0.18601484357046374,11.977489645625495,390.540338520203,65.21809583927643,45.49575044184863,2.9500073896129764,24.979132412582445,1.0549074097876443,0.013274203145703658,0.048537926184906856,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3919,CNC-04,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 14:54:10.537149,2026-07-22 14:54:10.537149,2026-07-22 14:55:55.691636,105.15448726770013,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T003,0.4079801272163813,False,0.11844016765437883,-0.005775222015883535,False,,False,0.0,-0.005775222015883535,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2384.3481070259054,0.1825021538777313,11.336756730956866,392.01986243382703,64.81567449697948,45.41174254216656,2.4773252505789385,24.998549662857105,0.971047004687528,0.01785024178305685,0.040186611032591635,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3920,CNC-05,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:07:18.899666,2026-07-22 16:07:18.899666,2026-07-22 16:09:08.434345,109.53467850371213,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T003,0.38565544732293605,False,0.14014156763110092,-0.02420587926091057,False,,False,0.0,-0.02420587926091057,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2334.7604266240337,0.1900308649842778,12.403069343174018,408.7194493700749,63.12549001755949,42.41430725194454,3.0003287120480078,24.97438853238459,1.0693911169712143,0.02448245261309228,0.05679094880561264,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3921,CNC-01,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:18:27.246370,2026-07-22 16:18:27.246370,2026-07-22 16:20:16.665829,109.41945941522785,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T003,0.4042850318766547,False,0.1506437846304973,-0.01629576255560792,False,,False,0.0,-0.01629576255560792,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2406.660266498769,0.19243801312048145,10.952255678741865,405.6355677707175,67.63523936217291,43.97702814194741,3.2684766512587085,24.98936388698704,1.2878543356888246,0.025913912260024353,0.02975486373594946,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3922,CNC-02,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:41:30.689624,2026-07-22 19:41:30.689624,2026-07-22 19:43:13.147317,102.45769272929725,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T003,0.41518063784730636,False,0.13469675127408165,0.011993794121001019,False,,False,0.0,0.011993794121001019,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2337.754357375497,0.19341474678373316,12.211608183487057,394.15774173187367,62.18067026756138,43.57070744257672,2.7378286530912708,25.024497714959484,1.0106747300535515,0.020632932026929753,0.04175634377435651,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3923,CNC-03,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:03:20.939964,2026-07-22 19:34:36.433685,2026-07-22 19:36:24.225927,107.79224166409091,90.0,105.0,False,0.0,31.25822867830315,Minor jam,31.25822867830315,CNC-03-T003,0.41105490726217275,False,0.1637757813953795,-0.0004937216391070932,False,,False,0.0,-0.0004937216391070932,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2365.8600745652934,0.18937795608817048,12.206548890466175,400.8967818383837,66.51027691122518,41.40197178385872,2.726533258685528,24.98449886192355,1.1739627030061859,0.02561983460016673,0.03196995526486075,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3924,CNC-04,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 14:55:55.691636,2026-07-22 14:55:55.691636,2026-07-22 14:57:38.299797,102.60816066912008,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T003,0.41051643670269766,False,0.11864763618470783,-0.005611899481153991,False,,False,0.0,-0.005611899481153991,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2332.881221061937,0.18729568685032563,13.002178400758073,396.4151917790048,66.5188749794169,42.90300834978604,2.669584432527052,24.99805391074515,0.9379400368740077,0.023423456529054434,0.055488519083590634,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3925,CNC-05,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:09:08.434345,2026-07-22 16:09:08.434345,2026-07-22 16:10:56.119698,107.68535253712187,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T003,0.38765795816558624,False,0.14031487012601168,-0.02408382350015503,False,,False,0.0,-0.02408382350015503,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2319.1173529802636,0.1937904157458451,11.558803666172333,414.435759144268,63.48864314622531,43.4159990524221,2.9269724917267084,24.977366077948503,0.9323762377589672,0.02923920995409877,0.03723272573965059,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3926,CNC-01,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:20:16.665829,2026-07-22 16:20:16.665829,2026-07-22 16:21:59.433174,102.76734478934563,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T003,0.4061335922580377,False,0.150852525321056,-0.016326917172780276,False,,False,0.0,-0.016326917172780276,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2341.4105590234067,0.1905533168128613,11.989144638878916,390.9343128832545,66.42954416964018,44.310727428836735,3.063882331601395,24.981599946890935,1.3238641596767713,0.023610479454562815,0.05961571969844886,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3927,CNC-02,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:43:13.147317,2026-07-22 19:43:13.147317,2026-07-22 19:45:00.147321,107.00000422338516,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T003,0.4173393089244144,False,0.13483106878142798,0.012088956362474968,False,,False,0.0,0.012088956362474968,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2416.5263114038435,0.18427396862405118,11.997889222771319,404.4317182414312,63.85120174858393,43.9920678613821,2.5628326983845686,25.037576357744847,1.0391110210232621,0.009267438221510715,0.029779400736288673,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3928,CNC-03,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:36:24.225927,2026-07-22 19:36:24.225927,2026-07-22 19:38:24.381119,120.15519198314408,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T003,0.41230056112087476,False,0.16393344955687672,-0.0004622772613775533,False,,False,0.0,-0.0004622772613775533,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2348.0329768959537,0.18760485970418242,11.462554193037414,411.68496031315027,66.19882967993038,44.437892008927506,2.8323859645408707,24.99482209899613,1.0301089968716957,0.01116663459185455,0.05354890326086149,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3929,CNC-04,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 14:57:38.299797,2026-07-22 14:57:38.299797,2026-07-22 14:59:33.989300,115.68950274680883,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T003,0.41257065510462304,False,0.11879587787541435,-0.00547663551977551,False,,False,0.0,-0.00547663551977551,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2345.211861951321,0.19110690330416155,11.965716586649627,422.4611652378518,66.86639060564471,43.585593620484914,2.628130861455874,24.994548103795907,0.7788241686583234,0.026372184279475835,0.04987132873319996,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3930,CNC-05,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:10:56.119698,2026-07-22 16:10:56.119698,2026-07-22 16:12:47.846261,111.72656287952339,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T003,0.3899642973758591,False,0.14050146946957345,-0.024134589400180123,False,,False,0.0,-0.024134589400180123,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2446.099812391686,0.17827438585168787,11.797387935811248,419.2810363327794,61.844299935005395,43.692336129689906,2.966841674520079,24.96752407744435,1.070758482873478,0.019946327828037746,0.054309293964952245,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3931,CNC-01,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:21:59.433174,2026-07-22 16:21:59.433174,2026-07-22 16:23:41.514505,102.08133123234597,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T003,0.40947452466264916,False,0.15097847158544567,-0.01641797388083166,False,,False,0.0,-0.01641797388083166,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2382.5312186784017,0.18930317333666452,11.911273427272063,397.23580172397766,62.634869907416,44.2431149021578,2.9304826390578587,24.990431910720037,1.037055497225676,0.017291647606419967,0.0446869571287622,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3932,CNC-02,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:45:00.147321,2026-07-22 19:45:00.147321,2026-07-22 19:46:48.694019,108.54669811158955,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T003,0.42019920480830364,False,0.13500562673214211,0.01182975069118027,False,,False,0.0,0.01182975069118027,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2381.457060140469,0.1937327873840688,12.84080354649258,418.1562564979454,63.49798501310945,43.44638312029297,2.744371892592123,25.02629023025481,1.0387161356372419,0.028477749752273983,0.04658784757698787,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3933,CNC-03,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:38:24.381119,2026-07-22 19:38:24.381119,2026-07-22 19:40:21.281532,116.90041289987833,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T003,0.41566763110014454,False,0.16415302174256685,-0.0004675331994390392,False,,False,0.0,-0.0004675331994390392,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2355.941717420097,0.18107651395687077,11.620131769159041,406.14721257535587,61.980194206753175,43.11801176270341,2.775219851919197,24.995379032580214,0.8274437050215584,0.024198516483566662,0.039396292265097735,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3934,CNC-04,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 14:59:33.989300,2026-07-22 14:59:33.989300,2026-07-22 15:01:16.899216,102.90991648866509,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T003,0.4146535560608856,False,0.11893431026011124,-0.0053277274993276825,False,,False,0.0,-0.0053277274993276825,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2377.3448174954137,0.1894917602235476,11.51175055856403,394.63900560210135,58.53558203673123,45.20644116776435,2.48820836566401,24.99326520364859,0.822318130956783,0.015332594487058343,0.04806166787629884,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3935,CNC-05,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:12:47.846261,2026-07-22 16:12:47.846261,2026-07-22 16:14:33.259313,105.41305160499114,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T003,0.39223783144185365,False,0.14066932920110167,-0.02466784977327558,False,,False,0.0,-0.02466784977327558,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2353.483527886716,0.18991044972351587,11.527372346685585,418.7281611961355,63.748615706284035,42.14134286005186,2.7171214916729527,24.968753791541047,1.3453341934365077,0.02149829076068141,0.02712859434755926,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3936,CNC-01,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 16:23:41.514505,2026-07-22 16:23:41.514505,2026-07-22 16:25:21.980606,100.4661005629512,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T003,0.41248590860546663,False,0.1511196907303457,-0.016245494646302983,False,,False,0.0,-0.016245494646302983,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2362.03168300717,0.18567374293964758,11.562251719547628,392.060197304985,60.95710000065479,45.741802606622436,3.3399746582857466,24.98187854913854,1.1416144420603507,0.012049575248643456,0.05089258557156677,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
3937,CNC-02,2026-07-22,Shift 2,OP-E,LOT-016,2026-07-22 19:46:48.694019,2026-07-22 19:46:48.694019,2026-07-22 19:48:25.454223,96.76020376571164,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T003,0.4236471389472234,False,0.13514048320473662,0.012020297956337734,False,,False,0.0,0.012020297956337734,-0.29461321546102587,0.8932717550071698,0.13550033206218592,-0.004345549200398081,0.20077270213731066,2346.94983240887,0.18688468680971235,11.209209557629057,371.4318037347292,65.06014077178898,43.67930854394009,2.8681152124328886,25.024601790806116,1.0302759820974308,0.020726004928934394,0.03744059579900659,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
